Dataglove Experiment Tue Sep 25 17:00:17 2018
USB0 DG5U_Right RightHand	1

event	var	l_thumb	l_index	l_middle	l_ring	l_little	r_thumb	r_index	r_middle	r_ring	r_little	time
glove	1	0	0	0	0	0	3770	3918	4067	3813	3767	250080
glove	1	0	0	0	0	0	3770	3919	4067	3813	3768	250100
glove	1	0	0	0	0	0	3770	3919	4067	3813	3768	250120
glove	1	0	0	0	0	0	3771	3918	4067	3813	3768	250140
glove	1	0	0	0	0	0	3771	3919	4067	3813	3769	250160
glove	1	0	0	0	0	0	3771	3918	4067	3813	3769	250180
glove	1	0	0	0	0	0	3772	3919	4067	3813	3769	250200
glove	1	0	0	0	0	0	3772	3918	4067	3813	3769	250220
glove	1	0	0	0	0	0	3772	3918	4067	3813	3769	250240
glove	1	0	0	0	0	0	3772	3918	4067	3813	3769	250260
glove	1	0	0	0	0	0	3772	3918	4067	3813	3770	250280
glove	1	0	0	0	0	0	3772	3918	4067	3813	3769	250300
glove	1	0	0	0	0	0	3772	3919	4067	3812	3769	250320
glove	1	0	0	0	0	0	3772	3918	4067	3813	3769	250340
glove	1	0	0	0	0	0	3772	3919	4067	3813	3769	250360
glove	1	0	0	0	0	0	3772	3918	4067	3812	3769	250380
glove	1	0	0	0	0	0	3772	3918	4067	3812	3769	250400
glove	1	0	0	0	0	0	3772	3918	4067	3812	3769	250420
glove	1	0	0	0	0	0	3772	3918	4067	3812	3769	250440
glove	1	0	0	0	0	0	3772	3918	4067	3812	3769	250460
glove	1	0	0	0	0	0	3772	3918	4067	3812	3769	250480
glove	1	0	0	0	0	0	3772	3918	4067	3812	3769	250500
glove	1	0	0	0	0	0	3772	3918	4067	3812	3769	250520
glove	1	0	0	0	0	0	3772	3918	4067	3812	3768	250540
glove	1	0	0	0	0	0	3771	3918	4067	3812	3768	250560
glove	1	0	0	0	0	0	3772	3918	4067	3812	3768	250580
glove	1	0	0	0	0	0	3771	3918	4067	3812	3768	250600
glove	1	0	0	0	0	0	3771	3918	4067	3811	3768	250620
glove	1	0	0	0	0	0	3771	3918	4067	3811	3768	250640
glove	1	0	0	0	0	0	3771	3918	4067	3812	3768	250660
glove	1	0	0	0	0	0	3771	3918	4067	3811	3768	250680
glove	1	0	0	0	0	0	3771	3918	4067	3811	3767	250700
glove	1	0	0	0	0	0	3771	3918	4067	3811	3767	250720
glove	1	0	0	0	0	0	3771	3918	4067	3811	3767	250740
glove	1	0	0	0	0	0	3770	3918	4067	3812	3767	250760
glove	1	0	0	0	0	0	3770	3918	4067	3811	3767	250780
glove	1	0	0	0	0	0	3770	3918	4067	3811	3767	250800
glove	1	0	0	0	0	0	3770	3918	4067	3811	3767	250820
glove	1	0	0	0	0	0	3770	3918	4067	3811	3767	250840
glove	1	0	0	0	0	0	3770	3918	4067	3811	3767	250860
glove	1	0	0	0	0	0	3770	3918	4067	3811	3767	250880
glove	1	0	0	0	0	0	3770	3918	4067	3811	3767	250900
glove	1	0	0	0	0	0	3770	3918	4067	3811	3767	250920
glove	1	0	0	0	0	0	3770	3918	4067	3811	3766	250940
glove	1	0	0	0	0	0	3769	3918	4067	3811	3766	250960
glove	1	0	0	0	0	0	3769	3918	4067	3811	3766	250980
glove	1	0	0	0	0	0	3769	3918	4067	3811	3767	251000
glove	1	0	0	0	0	0	3769	3918	4067	3811	3766	251020
glove	1	0	0	0	0	0	3769	3918	4067	3811	3766	251040
glove	1	0	0	0	0	0	3769	3918	4067	3811	3766	251060
glove	1	0	0	0	0	0	3769	3918	4067	3811	3766	251080
glove	1	0	0	0	0	0	3769	3918	4067	3811	3766	251100
glove	1	0	0	0	0	0	3769	3918	4067	3811	3766	251120
glove	1	0	0	0	0	0	3769	3918	4067	3811	3766	251140
glove	1	0	0	0	0	0	3769	3918	4067	3811	3766	251160
glove	1	0	0	0	0	0	3769	3918	4067	3811	3766	251180
glove	1	0	0	0	0	0	3769	3918	4067	3811	3767	251200
glove	1	0	0	0	0	0	3769	3918	4067	3811	3767	251220
glove	1	0	0	0	0	0	3769	3918	4067	3811	3767	251240
glove	1	0	0	0	0	0	3769	3918	4067	3811	3767	251260
glove	1	0	0	0	0	0	3769	3918	4067	3811	3767	251280
glove	1	0	0	0	0	0	3769	3918	4067	3811	3767	251300
glove	1	0	0	0	0	0	3769	3918	4067	3810	3767	251320
glove	1	0	0	0	0	0	3769	3918	4067	3811	3766	251340
glove	1	0	0	0	0	0	3769	3918	4067	3811	3767	251360
glove	1	0	0	0	0	0	3769	3918	4067	3811	3767	251380
glove	1	0	0	0	0	0	3769	3918	4067	3810	3767	251400
glove	1	0	0	0	0	0	3769	3918	4067	3811	3767	251420
glove	1	0	0	0	0	0	3769	3918	4067	3810	3767	251440
glove	1	0	0	0	0	0	3769	3918	4067	3811	3767	251460
glove	1	0	0	0	0	0	3769	3918	4067	3811	3767	251480
glove	1	0	0	0	0	0	3769	3918	4067	3811	3767	251500
glove	1	0	0	0	0	0	3769	3918	4067	3810	3767	251520
glove	1	0	0	0	0	0	3769	3918	4067	3810	3767	251540
glove	1	0	0	0	0	0	3769	3918	4067	3810	3766	251560
glove	1	0	0	0	0	0	3769	3918	4067	3811	3767	251580
glove	1	0	0	0	0	0	3769	3918	4067	3810	3767	251600
glove	1	0	0	0	0	0	3769	3918	4067	3810	3767	251620
glove	1	0	0	0	0	0	3769	3918	4067	3810	3767	251640
glove	1	0	0	0	0	0	3769	3918	4067	3810	3767	251660
glove	1	0	0	0	0	0	3769	3918	4067	3811	3766	251680
glove	1	0	0	0	0	0	3769	3918	4067	3811	3767	251700
glove	1	0	0	0	0	0	3769	3918	4067	3810	3767	251720
glove	1	0	0	0	0	0	3769	3918	4067	3810	3767	251740
glove	1	0	0	0	0	0	3769	3918	4067	3810	3767	251760
glove	1	0	0	0	0	0	3769	3918	4067	3810	3767	251780
glove	1	0	0	0	0	0	3769	3918	4067	3811	3767	251800
glove	1	0	0	0	0	0	3769	3918	4067	3810	3767	251820
glove	1	0	0	0	0	0	3768	3918	4067	3810	3767	251840
glove	1	0	0	0	0	0	3768	3918	4067	3810	3767	251860
glove	1	0	0	0	0	0	3769	3918	4067	3810	3767	251880
glove	1	0	0	0	0	0	3769	3918	4067	3810	3767	251900
glove	1	0	0	0	0	0	3768	3918	4067	3810	3767	251920
glove	1	0	0	0	0	0	3768	3918	4067	3810	3767	251940
glove	1	0	0	0	0	0	3769	3918	4067	3810	3767	251960
glove	1	0	0	0	0	0	3769	3918	4067	3810	3767	251980
glove	1	0	0	0	0	0	3768	3918	4067	3810	3767	252000
glove	1	0	0	0	0	0	3769	3918	4067	3810	3767	252020
glove	1	0	0	0	0	0	3769	3918	4067	3810	3767	252040
glove	1	0	0	0	0	0	3768	3918	4067	3810	3767	252060
glove	1	0	0	0	0	0	3769	3918	4067	3810	3767	252080
glove	1	0	0	0	0	0	3769	3918	4066	3811	3767	252100
glove	1	0	0	0	0	0	3768	3918	4067	3811	3767	252120
glove	1	0	0	0	0	0	3768	3918	4067	3811	3767	252140
glove	1	0	0	0	0	0	3769	3918	4067	3810	3767	252160
glove	1	0	0	0	0	0	3769	3918	4067	3810	3767	252180
glove	1	0	0	0	0	0	3769	3918	4067	3810	3767	252200
glove	1	0	0	0	0	0	3768	3918	4067	3811	3767	252220
glove	1	0	0	0	0	0	3768	3918	4067	3810	3767	252240
glove	1	0	0	0	0	0	3768	3918	4067	3810	3767	252260
glove	1	0	0	0	0	0	3768	3918	4067	3810	3767	252280
glove	1	0	0	0	0	0	3769	3918	4067	3810	3767	252300
glove	1	0	0	0	0	0	3768	3918	4067	3810	3767	252320
glove	1	0	0	0	0	0	3768	3918	4067	3810	3767	252340
glove	1	0	0	0	0	0	3768	3918	4067	3810	3766	252360
glove	1	0	0	0	0	0	3768	3918	4067	3810	3765	252380
glove	1	0	0	0	0	0	3767	3918	4067	3809	3763	252400
glove	1	0	0	0	0	0	3765	3918	4067	3808	3762	252420
glove	1	0	0	0	0	0	3762	3917	4067	3807	3761	252440
glove	1	0	0	0	0	0	3757	3917	4067	3806	3759	252460
glove	1	0	0	0	0	0	3751	3917	4067	3801	3755	252480
glove	1	0	0	0	0	0	3745	3916	4066	3797	3753	252500
glove	1	0	0	0	0	0	3726	3916	4067	3791	3749	252520
glove	1	0	0	0	0	0	3718	3916	4066	3787	3746	252540
glove	1	0	0	0	0	0	3712	3916	4066	3784	3743	252560
glove	1	0	0	0	0	0	3708	3916	4066	3778	3736	252580
glove	1	0	0	0	0	0	3705	3916	4066	3776	3734	252600
glove	1	0	0	0	0	0	3704	3916	4066	3773	3733	252620
glove	1	0	0	0	0	0	3703	3916	4066	3769	3732	252640
glove	1	0	0	0	0	0	3702	3917	4066	3767	3732	252660
glove	1	0	0	0	0	0	3702	3917	4066	3764	3731	252680
glove	1	0	0	0	0	0	3701	3917	4065	3762	3731	252700
glove	1	0	0	0	0	0	3699	3917	4065	3762	3730	252720
glove	1	0	0	0	0	0	3698	3917	4066	3761	3730	252740
glove	1	0	0	0	0	0	3697	3917	4066	3758	3729	252760
glove	1	0	0	0	0	0	3696	3917	4065	3758	3728	252780
glove	1	0	0	0	0	0	3695	3917	4065	3755	3726	252800
glove	1	0	0	0	0	0	3694	3917	4065	3754	3724	252820
glove	1	0	0	0	0	0	3693	3917	4065	3752	3722	252840
glove	1	0	0	0	0	0	3693	3917	4065	3751	3720	252860
glove	1	0	0	0	0	0	3692	3917	4065	3748	3714	252880
glove	1	0	0	0	0	0	3692	3917	4065	3746	3711	252900
glove	1	0	0	0	0	0	3691	3916	4065	3742	3704	252920
glove	1	0	0	0	0	0	3690	3917	4065	3740	3700	252940
glove	1	0	0	0	0	0	3690	3916	4065	3738	3696	252960
glove	1	0	0	0	0	0	3689	3916	4065	3737	3692	252980
glove	1	0	0	0	0	0	3689	3916	4065	3735	3686	253000
glove	1	0	0	0	0	0	3689	3916	4065	3734	3683	253020
glove	1	0	0	0	0	0	3688	3916	4065	3732	3679	253040
glove	1	0	0	0	0	0	3688	3916	4065	3731	3678	253060
glove	1	0	0	0	0	0	3688	3916	4065	3730	3675	253080
glove	1	0	0	0	0	0	3688	3915	4065	3729	3672	253100
glove	1	0	0	0	0	0	3688	3915	4065	3729	3671	253120
glove	1	0	0	0	0	0	3688	3915	4065	3729	3670	253140
glove	1	0	0	0	0	0	3688	3915	4065	3728	3668	253160
glove	1	0	0	0	0	0	3688	3915	4065	3727	3667	253180
glove	1	0	0	0	0	0	3688	3915	4065	3727	3665	253200
glove	1	0	0	0	0	0	3689	3915	4065	3726	3664	253220
glove	1	0	0	0	0	0	3688	3915	4065	3726	3664	253240
glove	1	0	0	0	0	0	3688	3915	4065	3726	3664	253260
glove	1	0	0	0	0	0	3688	3915	4065	3726	3663	253280
glove	1	0	0	0	0	0	3688	3915	4065	3726	3663	253300
glove	1	0	0	0	0	0	3688	3915	4065	3725	3663	253320
glove	1	0	0	0	0	0	3688	3915	4065	3725	3663	253340
glove	1	0	0	0	0	0	3688	3915	4065	3725	3662	253360
glove	1	0	0	0	0	0	3688	3915	4065	3725	3663	253380
glove	1	0	0	0	0	0	3687	3915	4065	3725	3662	253400
glove	1	0	0	0	0	0	3687	3915	4065	3725	3662	253420
glove	1	0	0	0	0	0	3688	3915	4065	3725	3662	253440
glove	1	0	0	0	0	0	3688	3915	4065	3725	3663	253460
scan	49	0	0	0	0	0	0	0	0	0	0	253477
glove	1	0	0	0	0	0	3688	3915	4065	3725	3663	253480
glove	1	0	0	0	0	0	3688	3915	4065	3725	3663	253500
glove	1	0	0	0	0	0	3688	3915	4065	3725	3662	253520
glove	1	0	0	0	0	0	3688	3915	4065	3725	3662	253540
glove	1	0	0	0	0	0	3688	3915	4065	3725	3662	253560
glove	1	0	0	0	0	0	3688	3915	4065	3725	3662	253580
glove	1	0	0	0	0	0	3688	3915	4065	3725	3663	253600
glove	1	0	0	0	0	0	3688	3915	4065	3724	3662	253620
glove	1	0	0	0	0	0	3688	3915	4065	3725	3662	253640
glove	1	0	0	0	0	0	3688	3915	4065	3725	3662	253660
glove	1	0	0	0	0	0	3688	3915	4065	3725	3663	253680
glove	1	0	0	0	0	0	3688	3915	4065	3724	3663	253700
glove	1	0	0	0	0	0	3689	3915	4065	3724	3663	253720
glove	1	0	0	0	0	0	3689	3915	4065	3725	3663	253740
glove	1	0	0	0	0	0	3688	3915	4065	3724	3663	253760
glove	1	0	0	0	0	0	3689	3915	4065	3725	3663	253780
glove	1	0	0	0	0	0	3688	3915	4065	3724	3664	253800
glove	1	0	0	0	0	0	3688	3915	4065	3724	3663	253820
glove	1	0	0	0	0	0	3688	3915	4065	3725	3664	253840
glove	1	0	0	0	0	0	3688	3915	4065	3724	3664	253860
glove	1	0	0	0	0	0	3688	3915	4065	3725	3664	253880
glove	1	0	0	0	0	0	3688	3915	4065	3724	3664	253900
glove	1	0	0	0	0	0	3688	3915	4065	3724	3664	253920
glove	1	0	0	0	0	0	3688	3915	4065	3724	3664	253940
glove	1	0	0	0	0	0	3688	3915	4065	3725	3664	253960
glove	1	0	0	0	0	0	3688	3915	4065	3724	3664	253980
glove	1	0	0	0	0	0	3688	3915	4065	3724	3664	254000
glove	1	0	0	0	0	0	3687	3915	4065	3724	3664	254020
glove	1	0	0	0	0	0	3688	3915	4065	3724	3664	254040
glove	1	0	0	0	0	0	3688	3915	4065	3724	3664	254060
glove	1	0	0	0	0	0	3687	3915	4065	3724	3665	254080
glove	1	0	0	0	0	0	3687	3915	4065	3724	3665	254100
glove	1	0	0	0	0	0	3687	3915	4065	3724	3665	254120
glove	1	0	0	0	0	0	3687	3915	4065	3724	3665	254140
glove	1	0	0	0	0	0	3687	3915	4065	3725	3665	254160
glove	1	0	0	0	0	0	3686	3915	4065	3725	3666	254180
glove	1	0	0	0	0	0	3686	3915	4065	3725	3666	254200
glove	1	0	0	0	0	0	3686	3915	4065	3725	3666	254220
glove	1	0	0	0	0	0	3686	3915	4065	3725	3665	254240
glove	1	0	0	0	0	0	3686	3915	4065	3725	3664	254260
glove	1	0	0	0	0	0	3685	3916	4065	3726	3662	254280
glove	1	0	0	0	0	0	3685	3916	4065	3726	3661	254300
glove	1	0	0	0	0	0	3685	3923	4065	3727	3658	254320
glove	1	0	0	0	0	0	3685	3923	4065	3727	3656	254340
glove	1	0	0	0	0	0	3686	3924	4065	3727	3653	254360
glove	1	0	0	0	0	0	3687	3925	4065	3727	3651	254380
glove	1	0	0	0	0	0	3687	3927	4065	3726	3650	254400
glove	1	0	0	0	0	0	3687	3928	4065	3726	3649	254420
glove	1	0	0	0	0	0	3686	3929	4065	3726	3645	254440
glove	1	0	0	0	0	0	3686	3929	4065	3725	3645	254460
glove	1	0	0	0	0	0	3684	3928	4065	3725	3643	254480
glove	1	0	0	0	0	0	3683	3928	4065	3725	3643	254500
glove	1	0	0	0	0	0	3683	3928	4065	3724	3642	254520
glove	1	0	0	0	0	0	3682	3927	4065	3725	3641	254540
glove	1	0	0	0	0	0	3682	3927	4065	3725	3641	254560
glove	1	0	0	0	0	0	3681	3927	4065	3726	3640	254580
glove	1	0	0	0	0	0	3680	3927	4065	3727	3640	254600
glove	1	0	0	0	0	0	3680	3927	4065	3727	3640	254620
glove	1	0	0	0	0	0	3680	3927	4065	3728	3640	254640
glove	1	0	0	0	0	0	3680	3927	4065	3728	3640	254660
glove	1	0	0	0	0	0	3680	3927	4065	3729	3640	254680
glove	1	0	0	0	0	0	3680	3927	4065	3729	3640	254700
glove	1	0	0	0	0	0	3680	3927	4065	3728	3640	254720
glove	1	0	0	0	0	0	3680	3927	4065	3728	3640	254740
glove	1	0	0	0	0	0	3680	3927	4065	3729	3640	254760
glove	1	0	0	0	0	0	3680	3927	4065	3729	3640	254780
glove	1	0	0	0	0	0	3680	3927	4065	3729	3640	254800
glove	1	0	0	0	0	0	3680	3927	4065	3729	3640	254820
glove	1	0	0	0	0	0	3680	3927	4065	3729	3640	254840
glove	1	0	0	0	0	0	3680	3927	4066	3729	3640	254860
glove	1	0	0	0	0	0	3680	3927	4065	3729	3640	254880
glove	1	0	0	0	0	0	3680	3927	4065	3729	3640	254900
glove	1	0	0	0	0	0	3680	3927	4065	3729	3640	254920
glove	1	0	0	0	0	0	3680	3927	4066	3729	3641	254940
glove	1	0	0	0	0	0	3680	3927	4066	3729	3640	254960
glove	1	0	0	0	0	0	3681	3927	4066	3729	3640	254980
glove	1	0	0	0	0	0	3680	3927	4065	3729	3640	255000
glove	1	0	0	0	0	0	3680	3927	4065	3728	3640	255020
glove	1	0	0	0	0	0	3680	3927	4065	3728	3640	255040
glove	1	0	0	0	0	0	3680	3927	4065	3728	3640	255060
glove	1	0	0	0	0	0	3681	3927	4065	3728	3640	255080
glove	1	0	0	0	0	0	3680	3927	4065	3728	3640	255100
glove	1	0	0	0	0	0	3680	3927	4065	3728	3640	255120
glove	1	0	0	0	0	0	3680	3927	4065	3728	3640	255140
glove	1	0	0	0	0	0	3680	3927	4065	3728	3640	255160
glove	1	0	0	0	0	0	3680	3927	4065	3728	3640	255180
glove	1	0	0	0	0	0	3680	3927	4065	3728	3640	255200
glove	1	0	0	0	0	0	3680	3927	4066	3728	3640	255220
glove	1	0	0	0	0	0	3680	3927	4066	3727	3640	255240
glove	1	0	0	0	0	0	3680	3927	4065	3727	3640	255260
glove	1	0	0	0	0	0	3680	3927	4065	3727	3640	255280
glove	1	0	0	0	0	0	3680	3927	4065	3728	3640	255300
glove	1	0	0	0	0	0	3680	3927	4065	3727	3640	255320
glove	1	0	0	0	0	0	3680	3927	4065	3727	3641	255340
glove	1	0	0	0	0	0	3680	3927	4065	3727	3640	255360
glove	1	0	0	0	0	0	3680	3927	4065	3727	3640	255380
glove	1	0	0	0	0	0	3680	3928	4066	3727	3640	255400
glove	1	0	0	0	0	0	3680	3928	4065	3727	3640	255420
glove	1	0	0	0	0	0	3680	3928	4066	3727	3641	255440
glove	1	0	0	0	0	0	3680	3928	4065	3727	3641	255460
glove	1	0	0	0	0	0	3680	3928	4065	3727	3640	255480
glove	1	0	0	0	0	0	3680	3928	4065	3727	3640	255500
glove	1	0	0	0	0	0	3680	3928	4066	3727	3641	255520
glove	1	0	0	0	0	0	3680	3928	4065	3727	3641	255540
glove	1	0	0	0	0	0	3680	3928	4065	3727	3641	255560
glove	1	0	0	0	0	0	3680	3928	4065	3727	3640	255580
glove	1	0	0	0	0	0	3680	3928	4066	3727	3640	255600
glove	1	0	0	0	0	0	3680	3928	4065	3727	3640	255620
glove	1	0	0	0	0	0	3680	3928	4065	3727	3641	255640
glove	1	0	0	0	0	0	3680	3928	4066	3727	3641	255660
glove	1	0	0	0	0	0	3680	3928	4066	3727	3640	255680
glove	1	0	0	0	0	0	3680	3928	4065	3727	3641	255700
glove	1	0	0	0	0	0	3680	3928	4065	3727	3640	255720
glove	1	0	0	0	0	0	3680	3928	4066	3727	3640	255740
glove	1	0	0	0	0	0	3680	3928	4066	3727	3641	255760
glove	1	0	0	0	0	0	3680	3928	4065	3727	3640	255780
glove	1	0	0	0	0	0	3680	3928	4065	3727	3641	255800
glove	1	0	0	0	0	0	3680	3928	4066	3727	3640	255820
glove	1	0	0	0	0	0	3680	3928	4065	3727	3641	255840
glove	1	0	0	0	0	0	3680	3928	4066	3726	3641	255860
glove	1	0	0	0	0	0	3680	3928	4065	3727	3641	255880
glove	1	0	0	0	0	0	3680	3928	4065	3727	3641	255900
glove	1	0	0	0	0	0	3680	3928	4066	3727	3641	255920
glove	1	0	0	0	0	0	3680	3928	4065	3727	3641	255940
glove	1	0	0	0	0	0	3680	3928	4065	3727	3641	255960
glove	1	0	0	0	0	0	3680	3928	4065	3727	3641	255980
glove	1	0	0	0	0	0	3680	3928	4066	3726	3641	256000
glove	1	0	0	0	0	0	3680	3928	4065	3726	3641	256020
glove	1	0	0	0	0	0	3680	3928	4066	3727	3641	256040
glove	1	0	0	0	0	0	3680	3928	4066	3726	3641	256060
glove	1	0	0	0	0	0	3680	3928	4065	3726	3641	256080
glove	1	0	0	0	0	0	3680	3928	4065	3726	3641	256100
glove	1	0	0	0	0	0	3680	3927	4065	3726	3641	256120
glove	1	0	0	0	0	0	3680	3928	4065	3726	3641	256140
glove	1	0	0	0	0	0	3680	3928	4065	3726	3641	256160
glove	1	0	0	0	0	0	3680	3928	4065	3726	3641	256180
glove	1	0	0	0	0	0	3680	3928	4065	3726	3641	256200
glove	1	0	0	0	0	0	3680	3928	4065	3726	3641	256220
glove	1	0	0	0	0	0	3680	3928	4066	3726	3641	256240
glove	1	0	0	0	0	0	3680	3928	4065	3726	3641	256260
glove	1	0	0	0	0	0	3680	3928	4066	3726	3641	256280
glove	1	0	0	0	0	0	3680	3928	4066	3726	3641	256300
glove	1	0	0	0	0	0	3680	3928	4065	3726	3641	256320
glove	1	0	0	0	0	0	3680	3928	4066	3726	3641	256340
glove	1	0	0	0	0	0	3680	3928	4065	3726	3641	256360
glove	1	0	0	0	0	0	3680	3928	4066	3725	3641	256380
glove	1	0	0	0	0	0	3680	3928	4065	3725	3641	256400
glove	1	0	0	0	0	0	3680	3928	4066	3725	3641	256420
glove	1	0	0	0	0	0	3680	3928	4066	3726	3641	256440
glove	1	0	0	0	0	0	3680	3928	4065	3726	3641	256460
glove	1	0	0	0	0	0	3680	3928	4065	3725	3642	256480
glove	1	0	0	0	0	0	3680	3928	4065	3725	3641	256500
glove	1	0	0	0	0	0	3680	3928	4065	3725	3641	256520
glove	1	0	0	0	0	0	3680	3928	4066	3725	3641	256540
glove	1	0	0	0	0	0	3680	3928	4065	3725	3641	256560
glove	1	0	0	0	0	0	3680	3928	4066	3725	3641	256580
glove	1	0	0	0	0	0	3680	3928	4065	3725	3642	256600
glove	1	0	0	0	0	0	3680	3928	4065	3725	3641	256620
glove	1	0	0	0	0	0	3680	3928	4065	3725	3641	256640
glove	1	0	0	0	0	0	3680	3928	4066	3725	3641	256660
glove	1	0	0	0	0	0	3680	3928	4065	3725	3642	256680
glove	1	0	0	0	0	0	3680	3928	4065	3725	3642	256700
glove	1	0	0	0	0	0	3680	3928	4065	3725	3641	256720
glove	1	0	0	0	0	0	3680	3928	4065	3725	3641	256740
glove	1	0	0	0	0	0	3680	3928	4065	3725	3641	256760
glove	1	0	0	0	0	0	3680	3928	4065	3725	3641	256780
glove	1	0	0	0	0	0	3681	3928	4065	3724	3642	256800
glove	1	0	0	0	0	0	3681	3928	4065	3724	3642	256820
glove	1	0	0	0	0	0	3682	3926	4065	3724	3641	256840
glove	1	0	0	0	0	0	3683	3925	4065	3724	3642	256860
glove	1	0	0	0	0	0	3684	3924	4065	3723	3642	256880
glove	1	0	0	0	0	0	3684	3922	4065	3722	3642	256900
glove	1	0	0	0	0	0	3685	3921	4065	3721	3642	256920
glove	1	0	0	0	0	0	3685	3919	4065	3721	3641	256940
glove	1	0	0	0	0	0	3682	3916	4065	3720	3641	256960
glove	1	0	0	0	0	0	3681	3916	4065	3719	3641	256980
glove	1	0	0	0	0	0	3680	3915	4065	3719	3642	257000
glove	1	0	0	0	0	0	3678	3915	4065	3719	3641	257020
glove	1	0	0	0	0	0	3678	3914	4065	3718	3641	257040
glove	1	0	0	0	0	0	3678	3914	4065	3718	3641	257060
glove	1	0	0	0	0	0	3677	3915	4065	3717	3641	257080
glove	1	0	0	0	0	0	3676	3914	4065	3717	3642	257100
glove	1	0	0	0	0	0	3676	3915	4065	3717	3641	257120
glove	1	0	0	0	0	0	3676	3915	4065	3717	3642	257140
glove	1	0	0	0	0	0	3676	3915	4065	3717	3642	257160
glove	1	0	0	0	0	0	3675	3914	4065	3717	3642	257180
glove	1	0	0	0	0	0	3675	3914	4065	3717	3643	257200
glove	1	0	0	0	0	0	3675	3915	4065	3717	3643	257220
glove	1	0	0	0	0	0	3675	3915	4065	3717	3644	257240
glove	1	0	0	0	0	0	3675	3915	4065	3717	3645	257260
glove	1	0	0	0	0	0	3675	3915	4065	3717	3645	257280
glove	1	0	0	0	0	0	3675	3915	4065	3717	3645	257300
glove	1	0	0	0	0	0	3675	3914	4065	3717	3646	257320
glove	1	0	0	0	0	0	3675	3914	4065	3717	3646	257340
glove	1	0	0	0	0	0	3675	3914	4065	3718	3646	257360
glove	1	0	0	0	0	0	3675	3915	4065	3718	3646	257380
glove	1	0	0	0	0	0	3675	3914	4065	3718	3647	257400
glove	1	0	0	0	0	0	3675	3914	4065	3718	3647	257420
glove	1	0	0	0	0	0	3675	3914	4065	3718	3647	257440
glove	1	0	0	0	0	0	3675	3914	4065	3718	3647	257460
glove	1	0	0	0	0	0	3675	3914	4065	3718	3647	257480
glove	1	0	0	0	0	0	3675	3914	4065	3718	3648	257500
glove	1	0	0	0	0	0	3675	3914	4065	3718	3648	257520
glove	1	0	0	0	0	0	3675	3914	4065	3718	3648	257540
glove	1	0	0	0	0	0	3675	3915	4065	3718	3647	257560
glove	1	0	0	0	0	0	3675	3914	4065	3718	3648	257580
glove	1	0	0	0	0	0	3675	3914	4065	3718	3648	257600
glove	1	0	0	0	0	0	3675	3914	4065	3718	3648	257620
glove	1	0	0	0	0	0	3675	3914	4065	3718	3648	257640
glove	1	0	0	0	0	0	3675	3914	4065	3718	3648	257660
glove	1	0	0	0	0	0	3675	3914	4065	3718	3648	257680
glove	1	0	0	0	0	0	3675	3914	4065	3718	3648	257700
glove	1	0	0	0	0	0	3675	3914	4065	3718	3648	257720
glove	1	0	0	0	0	0	3675	3914	4065	3718	3648	257740
glove	1	0	0	0	0	0	3675	3914	4065	3718	3648	257760
glove	1	0	0	0	0	0	3675	3914	4065	3718	3648	257780
glove	1	0	0	0	0	0	3675	3914	4065	3718	3648	257800
glove	1	0	0	0	0	0	3675	3914	4065	3718	3649	257820
glove	1	0	0	0	0	0	3675	3914	4065	3718	3648	257840
glove	1	0	0	0	0	0	3675	3914	4065	3718	3648	257860
glove	1	0	0	0	0	0	3675	3914	4065	3718	3648	257880
glove	1	0	0	0	0	0	3675	3914	4065	3718	3648	257900
glove	1	0	0	0	0	0	3675	3914	4065	3718	3648	257920
glove	1	0	0	0	0	0	3675	3914	4065	3718	3648	257940
glove	1	0	0	0	0	0	3675	3914	4065	3718	3648	257960
glove	1	0	0	0	0	0	3675	3914	4065	3718	3648	257980
glove	1	0	0	0	0	0	3675	3914	4065	3718	3648	258000
glove	1	0	0	0	0	0	3675	3914	4065	3718	3648	258020
glove	1	0	0	0	0	0	3675	3914	4065	3718	3648	258040
glove	1	0	0	0	0	0	3675	3914	4065	3718	3648	258060
glove	1	0	0	0	0	0	3675	3914	4065	3718	3648	258080
glove	1	0	0	0	0	0	3675	3914	4065	3718	3648	258100
glove	1	0	0	0	0	0	3675	3914	4065	3718	3648	258120
glove	1	0	0	0	0	0	3675	3914	4065	3718	3648	258140
glove	1	0	0	0	0	0	3675	3914	4065	3718	3648	258160
glove	1	0	0	0	0	0	3675	3914	4065	3718	3648	258180
glove	1	0	0	0	0	0	3675	3914	4065	3718	3648	258200
glove	1	0	0	0	0	0	3675	3914	4065	3718	3648	258220
glove	1	0	0	0	0	0	3675	3914	4065	3718	3648	258240
glove	1	0	0	0	0	0	3675	3914	4065	3718	3648	258260
glove	1	0	0	0	0	0	3675	3914	4065	3718	3648	258280
glove	1	0	0	0	0	0	3675	3914	4065	3718	3648	258300
glove	1	0	0	0	0	0	3675	3914	4065	3718	3648	258320
glove	1	0	0	0	0	0	3675	3914	4065	3718	3648	258340
glove	1	0	0	0	0	0	3675	3914	4065	3718	3648	258360
glove	1	0	0	0	0	0	3675	3914	4065	3718	3648	258380
glove	1	0	0	0	0	0	3675	3914	4065	3718	3648	258400
glove	1	0	0	0	0	0	3675	3914	4065	3718	3648	258420
glove	1	0	0	0	0	0	3675	3914	4065	3718	3648	258440
glove	1	0	0	0	0	0	3675	3914	4065	3718	3648	258460
